SITE CODE,Year,Month,Day,Hour,BarometricPressure(hPa),BarometricPressure(PSI)
SMO,2021,9,16,6,1003.61,14.552345
SMO,2021,9,16,7,1004.17,14.560465
SMO,2021,9,16,8,1004.47,14.564815
SMO,2021,9,16,9,1004.49,14.565105
SMO,2021,9,16,10,1004.36,14.56322
SMO,2021,9,16,11,1003.92,14.55684
SMO,2021,9,16,12,1003.17,14.545965
SMO,2021,9,16,13,1002.74,14.53973
SMO,2021,9,16,14,1002.64,14.53828
SMO,2021,9,16,15,1002.9,14.54205
SMO,2021,9,16,16,1003.6,14.5522
SMO,2021,9,16,17,1004.39,14.563655
SMO,2021,9,16,18,1005.14,14.57453
SMO,2021,9,16,19,1005.66,14.58207
SMO,2021,9,16,20,1005.84,14.58468
SMO,2021,9,16,21,1005.41,14.578445
SMO,2021,9,16,22,1004.58,14.56641
SMO,2021,9,16,23,1003.68,14.55336
SMO,2021,9,17,0,1003.12,14.54524
SMO,2021,9,17,1,1002.59,14.537555
SMO,2021,9,17,2,1002.34,14.53393
SMO,2021,9,17,3,1002.54,14.53683
SMO,2021,9,17,4,1002.71,14.539295
SMO,2021,9,17,5,1003.34,14.54843
SMO,2021,9,17,6,1004.25,14.561625
SMO,2021,9,17,7,1004.88,14.57076
SMO,2021,9,17,8,1005.18,14.57511
SMO,2021,9,17,9,1005.24,14.57598
SMO,2021,9,17,10,1005.2,14.5754
SMO,2021,9,17,11,1004.66,14.56757
SMO,2021,9,17,12,1004.17,14.560465
SMO,2021,9,17,13,1003.9,14.55655
SMO,2021,9,17,14,1003.93,14.556985
SMO,2021,9,17,15,1004.12,14.55974
SMO,2021,9,17,16,1004.52,14.56554
SMO,2021,9,17,17,1005.22,14.57569
SMO,2021,9,17,18,1005.83,14.584535
SMO,2021,9,17,19,1006.24,14.59048
SMO,2021,9,17,20,1006.38,14.59251
SMO,2021,9,17,21,1006.17,14.589465
SMO,2021,9,17,22,1005.63,14.581635
SMO,2021,9,17,23,1004.99,14.572355
SMO,2021,9,18,0,1004.4,14.5638
SMO,2021,9,18,1,1004.02,14.55829
SMO,2021,9,18,2,1003.79,14.554955
SMO,2021,9,18,3,1003.52,14.55104
SMO,2021,9,18,4,1003.7,14.55365
SMO,2021,9,18,5,1004.17,14.560465
SMO,2021,9,18,6,1004.71,14.568295
SMO,2021,9,18,7,1005.07,14.573515
SMO,2021,9,18,8,1005.55,14.580475
SMO,2021,9,18,9,1005.65,14.581925
SMO,2021,9,18,10,1005.43,14.578735
SMO,2021,9,18,11,1005.03,14.572935
SMO,2021,9,18,12,1004.39,14.563655
SMO,2021,9,18,13,1004.06,14.55887
SMO,2021,9,18,14,1003.95,14.557275
SMO,2021,9,18,15,1004.01,14.558145
SMO,2021,9,18,16,1004.39,14.563655
SMO,2021,9,18,17,1005.2,14.5754
SMO,2021,9,18,18,1005.85,14.584825
SMO,2021,9,18,19,1006.19,14.589755
SMO,2021,9,18,20,1006.31,14.591495
SMO,2021,9,18,21,1006.13,14.588885
SMO,2021,9,18,22,1005.61,14.581345
SMO,2021,9,18,23,1004.85,14.570325
SMO,2021,9,19,0,1004.19,14.560755
SMO,2021,9,19,1,1003.47,14.550315
SMO,2021,9,19,2,1002.93,14.542485
SMO,2021,9,19,3,1002.9,14.54205
SMO,2021,9,19,4,1003.2,14.5464
SMO,2021,9,19,5,1003.54,14.55133
SMO,2021,9,19,6,1003.93,14.556985
SMO,2021,9,19,7,1004.16,14.56032
SMO,2021,9,19,8,1004.24,14.56148
SMO,2021,9,19,9,1004.19,14.560755
SMO,2021,9,19,10,1004.02,14.55829
SMO,2021,9,19,11,1003.69,14.553505
SMO,2021,9,19,12,1003.19,14.546255
SMO,2021,9,19,13,1002.88,14.54176
SMO,2021,9,19,14,1002.63,14.538135
SMO,2021,9,19,15,1002.59,14.537555
SMO,2021,9,19,16,1002.86,14.54147
SMO,2021,9,19,17,1003.49,14.550605
SMO,2021,9,19,18,1004.23,14.561335
SMO,2021,9,19,19,1004.7,14.56815
SMO,2021,9,19,20,1004.95,14.571775
SMO,2021,9,19,21,1004.9,14.57105
SMO,2021,9,19,22,1004.32,14.56264
SMO,2021,9,19,23,1003.58,14.55191
SMO,2021,9,20,0,1002.83,14.541035
SMO,2021,9,20,1,1001.94,14.52813
SMO,2021,9,20,2,1001.35,14.519575
SMO,2021,9,20,3,1001.27,14.518415
SMO,2021,9,20,4,1001.59,14.523055
SMO,2021,9,20,5,1001.93,14.527985
SMO,2021,9,20,6,1002.47,14.535815
SMO,2021,9,20,7,1003.06,14.54437
SMO,2021,9,20,8,1003.45,14.550025
SMO,2021,9,20,9,1003.66,14.55307
SMO,2021,9,20,10,1003.42,14.54959
SMO,2021,9,20,11,1002.98,14.54321
SMO,2021,9,20,12,1002.39,14.534655
SMO,2021,9,20,13,1001.89,14.527405
SMO,2021,9,20,14,1001.58,14.52291
SMO,2021,9,20,15,1001.38,14.52001
SMO,2021,9,20,16,1001.63,14.523635
SMO,2021,9,20,17,1002.33,14.533785
SMO,2021,9,20,18,1002.93,14.542485
SMO,2021,9,20,19,1003.43,14.549735
SMO,2021,9,20,20,1003.74,14.55423
SMO,2021,9,20,21,1003.79,14.554955
SMO,2021,9,20,22,1003.28,14.54756
SMO,2021,9,20,23,1002.46,14.53567
SMO,2021,9,21,0,1001.92,14.52784
SMO,2021,9,21,1,1001.06,14.51537
SMO,2021,9,21,2,1000.64,14.50928
SMO,2021,9,21,3,1000.62,14.50899
SMO,2021,9,21,4,1000.96,14.51392
SMO,2021,9,21,5,1001.42,14.52059
SMO,2021,9,21,6,1001.99,14.528855
SMO,2021,9,21,7,1002.56,14.53712
SMO,2021,9,21,8,1002.9,14.54205
SMO,2021,9,21,9,1003.03,14.543935
SMO,2021,9,21,10,1002.91,14.542195
SMO,2021,9,21,11,1002.51,14.536395
SMO,2021,9,21,12,1001.73,14.525085
SMO,2021,9,21,13,1001.06,14.51537
SMO,2021,9,21,14,1000.94,14.51363
SMO,2021,9,21,15,1001.12,14.51624
SMO,2021,9,21,16,1001.64,14.52378
SMO,2021,9,21,17,1002.61,14.537845
SMO,2021,9,21,18,1003.62,14.55249
SMO,2021,9,21,19,1003.96,14.55742
SMO,2021,9,21,20,1004.47,14.564815
SMO,2021,9,21,21,1004.43,14.564235
SMO,2021,9,21,22,1003.88,14.55626
SMO,2021,9,21,23,1003.15,14.545675
SMO,2021,9,22,0,1002.39,14.534655
SMO,2021,9,22,1,1001.93,14.527985
SMO,2021,9,22,2,1001.67,14.524215
SMO,2021,9,22,3,1001.96,14.52842
SMO,2021,9,22,4,1002.43,14.535235
SMO,2021,9,22,5,1002.84,14.54118
SMO,2021,9,22,6,1003.49,14.550605
SMO,2021,9,22,7,1003.81,14.555245
SMO,2021,9,22,8,1004.13,14.559885
SMO,2021,9,22,9,1004.38,14.56351
SMO,2021,9,22,10,1004.57,14.566265
SMO,2021,9,22,11,1004.09,14.559305
SMO,2021,9,22,12,1003.6,14.5522
SMO,2021,9,22,13,1003.1,14.54495
SMO,2021,9,22,14,1002.74,14.53973
SMO,2021,9,22,15,1002.95,14.542775
SMO,2021,9,22,16,1003.28,14.54756
SMO,2021,9,22,17,1003.99,14.557855
SMO,2021,9,22,18,1004.74,14.56873
SMO,2021,9,22,19,1005.23,14.575835
SMO,2021,9,22,20,1005.51,14.579895
SMO,2021,9,22,21,1005.37,14.577865
SMO,2021,9,22,22,1004.79,14.569455
SMO,2021,9,22,23,1004.2,14.5609
SMO,2021,9,23,0,1003.54,14.55133
SMO,2021,9,23,1,1002.82,14.54089
SMO,2021,9,23,2,1002.26,14.53277
SMO,2021,9,23,3,1002.19,14.531755
SMO,2021,9,23,4,1002.66,14.53857
SMO,2021,9,23,5,1003.09,14.544805
SMO,2021,9,23,6,1003.28,14.54756
SMO,2021,9,23,7,1003.6,14.5522
SMO,2021,9,23,8,1003.86,14.55597
SMO,2021,9,23,9,1003.96,14.55742
SMO,2021,9,23,10,1003.83,14.555535
SMO,2021,9,23,11,1003.31,14.547995
SMO,2021,9,23,12,1002.98,14.54321
SMO,2021,9,23,13,1002.62,14.53799
SMO,2021,9,23,14,1002.44,14.53538
SMO,2021,9,23,15,1002.55,14.536975
SMO,2021,9,23,16,1002.9,14.54205
SMO,2021,9,23,17,1003.46,14.55017
SMO,2021,9,23,18,1004.03,14.558435
SMO,2021,9,23,19,1004.23,14.561335
SMO,2021,9,23,20,1004.31,14.562495
SMO,2021,9,23,21,1004.12,14.55974
SMO,2021,9,23,22,1003.53,14.551185
SMO,2021,9,23,23,1002.98,14.54321
SMO,2021,9,24,0,1002.38,14.53451
SMO,2021,9,24,1,1001.66,14.52407
SMO,2021,9,24,2,1001.23,14.517835
SMO,2021,9,24,3,1001.23,14.517835
SMO,2021,9,24,4,1001.53,14.522185
SMO,2021,9,24,5,1001.8,14.5261
SMO,2021,9,24,6,1002.18,14.53161
SMO,2021,9,24,7,1002.64,14.53828
SMO,2021,9,24,8,1002.96,14.54292
SMO,2021,9,24,9,1002.8,14.5406
SMO,2021,9,24,10,1002.55,14.536975
SMO,2021,9,24,11,1002.08,14.53016
SMO,2021,9,24,12,1001.4,14.5203
SMO,2021,9,24,13,1000.84,14.51218
SMO,2021,9,24,14,1000.47,14.506815
SMO,2021,9,24,15,1000.41,14.505945
SMO,2021,9,24,16,1000.64,14.50928
SMO,2021,9,24,17,1000.98,14.51421
SMO,2021,9,24,18,1001.48,14.52146
SMO,2021,9,24,19,1002,14.529
SMO,2021,9,24,20,1001.97,14.528565
SMO,2021,9,24,21,1001.78,14.52581
SMO,2021,9,24,22,1001.46,14.52117
SMO,2021,9,24,23,1000.85,14.512325
SMO,2021,9,25,0,1000.12,14.50174
SMO,2021,9,25,1,999.38,14.49101
SMO,2021,9,25,2,999.19,14.488255
SMO,2021,9,25,3,999.23,14.488835
SMO,2021,9,25,4,999.51,14.492895
SMO,2021,9,25,5,999.82,14.49739
SMO,2021,9,25,6,1000.22,14.50319
SMO,2021,9,25,7,1000.74,14.51073
SMO,2021,9,25,8,1001.01,14.514645
SMO,2021,9,25,9,1001.05,14.515225
SMO,2021,9,25,10,1000.95,14.513775
SMO,2021,9,25,11,1000.6,14.5087
SMO,2021,9,25,12,1000.32,14.50464
SMO,2021,9,25,13,1000.04,14.50058
SMO,2021,9,25,14,999.65,14.494925
SMO,2021,9,25,15,999.73,14.496085
SMO,2021,9,25,16,1000.11,14.501595
SMO,2021,9,25,17,1000.84,14.51218
SMO,2021,9,25,18,1001.49,14.521605
SMO,2021,9,25,19,1002.11,14.530595
SMO,2021,9,25,20,1002.34,14.53393
SMO,2021,9,25,21,1002.05,14.529725
SMO,2021,9,25,22,1001.65,14.523925
SMO,2021,9,25,23,1001.12,14.51624
SMO,2021,9,26,0,1000.51,14.507395
SMO,2021,9,26,1,1000.05,14.500725
SMO,2021,9,26,2,999.77,14.496665
SMO,2021,9,26,3,999.79,14.496955
SMO,2021,9,26,4,1000.19,14.502755
SMO,2021,9,26,5,1000.91,14.513195
SMO,2021,9,26,6,1001.61,14.523345
SMO,2021,9,26,7,1002.29,14.533205
SMO,2021,9,26,8,1002.53,14.536685
SMO,2021,9,26,9,1002.56,14.53712
SMO,2021,9,26,10,1002.28,14.53306
SMO,2021,9,26,11,1001.94,14.52813
SMO,2021,9,26,12,1001.55,14.522475
SMO,2021,9,26,13,1001.1,14.51595
SMO,2021,9,26,14,1001,14.5145
SMO,2021,9,26,15,1001.32,14.51914
SMO,2021,9,26,16,1001.84,14.52668
SMO,2021,9,26,17,1002.53,14.536685
SMO,2021,9,26,18,1003.34,14.54843
SMO,2021,9,26,19,1003.89,14.556405
SMO,2021,9,26,20,1004.2,14.5609
SMO,2021,9,26,21,1004.08,14.55916
SMO,2021,9,26,22,1003.57,14.551765
SMO,2021,9,26,23,1003.07,14.544515
SMO,2021,9,27,0,1002.61,14.537845
SMO,2021,9,27,1,1002.18,14.53161
SMO,2021,9,27,2,1001.84,14.52668
SMO,2021,9,27,3,1001.9,14.52755
SMO,2021,9,27,4,1002.25,14.532625
SMO,2021,9,27,5,1002.75,14.539875
SMO,2021,9,27,6,1003.5,14.55075
SMO,2021,9,27,7,1004.15,14.560175
SMO,2021,9,27,8,1004.66,14.56757
SMO,2021,9,27,9,1004.94,14.57163
SMO,2021,9,27,10,1004.88,14.57076
SMO,2021,9,27,11,1004.51,14.565395
SMO,2021,9,27,12,1003.91,14.556695
SMO,2021,9,27,13,1003.48,14.55046
SMO,2021,9,27,14,1003.56,14.55162
SMO,2021,9,27,15,1003.87,14.556115
SMO,2021,9,27,16,1004.48,14.56496
SMO,2021,9,27,17,1005.16,14.57482
SMO,2021,9,27,18,1005.7,14.58265
SMO,2021,9,27,19,1006.34,14.59193
SMO,2021,9,27,20,1006.63,14.596135
SMO,2021,9,27,21,1006.57,14.595265
SMO,2021,9,27,22,1006.07,14.588015
SMO,2021,9,27,23,1005.4,14.5783
SMO,2021,9,28,0,1004.69,14.568005
SMO,2021,9,28,1,1004.24,14.56148
SMO,2021,9,28,2,1004.02,14.55829
SMO,2021,9,28,3,1004.11,14.559595
SMO,2021,9,28,4,1004.48,14.56496
SMO,2021,9,28,5,1005.18,14.57511
SMO,2021,9,28,6,1005.54,14.58033
SMO,2021,9,28,7,1006.02,14.58729
SMO,2021,9,28,8,1006.48,14.59396
SMO,2021,9,28,9,1006.75,14.597875
SMO,2021,9,28,10,1006.46,14.59367
SMO,2021,9,28,11,1005.7,14.58265
SMO,2021,9,28,12,1005.04,14.57308
SMO,2021,9,28,13,1004.22,14.56119
SMO,2021,9,28,14,1003.76,14.55452
SMO,2021,9,28,15,1003.86,14.55597
SMO,2021,9,28,16,1004.34,14.56293
SMO,2021,9,28,17,1005.12,14.57424
SMO,2021,9,28,18,1005.83,14.584535
SMO,2021,9,28,19,1006.14,14.58903
SMO,2021,9,28,20,1006.18,14.58961
SMO,2021,9,28,21,1006.12,14.58874
SMO,2021,9,28,22,1005.7,14.58265
SMO,2021,9,28,23,1004.94,14.57163
SMO,2021,9,29,0,1004.12,14.55974
SMO,2021,9,29,1,1003.54,14.55133
SMO,2021,9,29,2,1003.3,14.54785
SMO,2021,9,29,3,1003.15,14.545675
SMO,2021,9,29,4,1003.14,14.54553
SMO,2021,9,29,5,1003.37,14.548865
SMO,2021,9,29,6,1003.94,14.55713
SMO,2021,9,29,7,1004.18,14.56061
SMO,2021,9,29,8,1004.09,14.559305
SMO,2021,9,29,9,1003.98,14.55771
SMO,2021,9,29,10,1003.83,14.555535
SMO,2021,9,29,11,1003.22,14.54669
SMO,2021,9,29,12,1002.61,14.537845
SMO,2021,9,29,13,1001.92,14.52784
SMO,2021,9,29,14,1001.91,14.527695
SMO,2021,9,29,15,1002.21,14.532045
SMO,2021,9,29,16,1002.75,14.539875
SMO,2021,9,29,17,1003.66,14.55307
SMO,2021,9,29,18,1004.73,14.568585
SMO,2021,9,29,19,1005.22,14.57569
SMO,2021,9,29,20,1004.88,14.57076
SMO,2021,9,29,21,1004.36,14.56322
SMO,2021,9,29,22,1003.85,14.555825
SMO,2021,9,29,23,1003.28,14.54756
SMO,2021,9,30,0,1002.42,14.53509
SMO,2021,9,30,1,1001.6,14.5232
SMO,2021,9,30,2,1001.2,14.5174
SMO,2021,9,30,3,1001.05,14.515225
SMO,2021,9,30,4,1001.48,14.52146
SMO,2021,9,30,5,1002.13,14.530885
SMO,2021,9,30,6,1002.79,14.540455
SMO,2021,9,30,7,1003.13,14.545385
SMO,2021,9,30,8,1003.41,14.549445
SMO,2021,9,30,9,1003.24,14.54698
SMO,2021,9,30,10,1003.16,14.54582
SMO,2021,9,30,11,1002.85,14.541325
SMO,2021,9,30,12,1002.33,14.533785
SMO,2021,9,30,13,1001.62,14.52349
SMO,2021,9,30,14,1001.38,14.52001
SMO,2021,9,30,15,1001.5,14.52175
SMO,2021,9,30,16,1002.34,14.53393
SMO,2021,9,30,17,1002.94,14.54263
SMO,2021,9,30,18,1003.86,14.55597
SMO,2021,9,30,19,1004.46,14.56467
SMO,2021,9,30,20,1004.42,14.56409
SMO,2021,9,30,21,1004.2,14.5609
SMO,2021,9,30,22,1003.6,14.5522
SMO,2021,9,30,23,1002.89,14.541905
SMO,2021,10,1,0,1001.96,14.52842
SMO,2021,10,1,1,1001.37,14.519865
SMO,2021,10,1,2,1001.25,14.518125
SMO,2021,10,1,3,1000.95,14.513775
SMO,2021,10,1,4,1001.42,14.52059
SMO,2021,10,1,5,1001.73,14.525085
SMO,2021,10,1,6,1002.37,14.534365
SMO,2021,10,1,7,1002.79,14.540455
SMO,2021,10,1,8,1003.01,14.543645
SMO,2021,10,1,9,1003.07,14.544515
SMO,2021,10,1,10,1002.81,14.540745
SMO,2021,10,1,11,1002.38,14.53451
SMO,2021,10,1,12,1001.98,14.52871
SMO,2021,10,1,13,1001.36,14.51972
SMO,2021,10,1,14,1001.31,14.518995
SMO,2021,10,1,15,1001.37,14.519865
SMO,2021,10,1,16,1001.92,14.52784
SMO,2021,10,1,17,1002.12,14.53074
SMO,2021,10,1,18,1002.79,14.540455
SMO,2021,10,1,19,1003.36,14.54872
SMO,2021,10,1,20,1003.67,14.553215
SMO,2021,10,1,21,1003.56,14.55162
SMO,2021,10,1,22,1002.94,14.54263
SMO,2021,10,1,23,1002.05,14.529725
SMO,2021,10,2,0,1001.24,14.51798
SMO,2021,10,2,1,1000.55,14.507975
SMO,2021,10,2,2,1000.41,14.505945
SMO,2021,10,2,3,1000.41,14.505945
SMO,2021,10,2,4,1000.48,14.50696
SMO,2021,10,2,5,1001.12,14.51624
SMO,2021,10,2,6,1001.48,14.52146
SMO,2021,10,2,7,1001.88,14.52726
SMO,2021,10,2,8,1002.38,14.53451
SMO,2021,10,2,9,1002.59,14.537555
SMO,2021,10,2,10,1002.35,14.534075
SMO,2021,10,2,11,1001.84,14.52668
SMO,2021,10,2,12,1001.26,14.51827
SMO,2021,10,2,13,1000.91,14.513195
SMO,2021,10,2,14,1000.59,14.508555
SMO,2021,10,2,15,1000.82,14.51189
SMO,2021,10,2,16,1001.43,14.520735
SMO,2021,10,2,17,1001.95,14.528275
SMO,2021,10,2,18,1002.73,14.539585
SMO,2021,10,2,19,1003.29,14.547705
SMO,2021,10,2,20,1003.48,14.55046
SMO,2021,10,2,21,1003.26,14.54727
SMO,2021,10,2,22,1002.83,14.541035
SMO,2021,10,2,23,1001.91,14.527695
SMO,2021,10,3,0,1001.31,14.518995
SMO,2021,10,3,1,1000.8,14.5116
SMO,2021,10,3,2,1000.29,14.504205
SMO,2021,10,3,3,1000.3,14.50435
SMO,2021,10,3,4,1000.26,14.50377
SMO,2021,10,3,5,1000.66,14.50957
SMO,2021,10,3,6,1001.18,14.51711
SMO,2021,10,3,7,1001.69,14.524505
SMO,2021,10,3,8,1002.22,14.53219
SMO,2021,10,3,9,1002.55,14.536975
SMO,2021,10,3,10,1002.27,14.532915
SMO,2021,10,3,11,1001.74,14.52523
SMO,2021,10,3,12,1001.05,14.515225
SMO,2021,10,3,13,1000.47,14.506815
SMO,2021,10,3,14,1000.31,14.504495
SMO,2021,10,3,15,1000.43,14.506235
SMO,2021,10,3,16,1000.75,14.510875
SMO,2021,10,3,17,1001.25,14.518125
SMO,2021,10,3,18,1001.88,14.52726
SMO,2021,10,3,19,1002.49,14.536105
SMO,2021,10,3,20,1002.54,14.53683
SMO,2021,10,3,21,1002.15,14.531175
SMO,2021,10,3,22,1001.7,14.52465
SMO,2021,10,3,23,1001.07,14.515515
SMO,2021,10,4,0,1000.3,14.50435
SMO,2021,10,4,1,999.51,14.492895
SMO,2021,10,4,2,999.14,14.48753
SMO,2021,10,4,3,999.04,14.48608
SMO,2021,10,4,4,999.24,14.48898
SMO,2021,10,4,5,999.76,14.49652
SMO,2021,10,4,6,1000.38,14.50551
SMO,2021,10,4,7,1001.05,14.515225
SMO,2021,10,4,8,1001.28,14.51856
SMO,2021,10,4,9,1001.47,14.521315
SMO,2021,10,4,10,1001.26,14.51827
SMO,2021,10,4,11,1000.67,14.509715
SMO,2021,10,4,12,1000.04,14.50058
SMO,2021,10,4,13,999.39,14.491155
SMO,2021,10,4,14,999.02,14.48579
SMO,2021,10,4,15,999.16,14.48782
SMO,2021,10,4,16,999.58,14.49391
SMO,2021,10,4,17,1000.35,14.505075
SMO,2021,10,4,18,1001.12,14.51624
SMO,2021,10,4,19,1001.81,14.526245
SMO,2021,10,4,20,1002.11,14.530595
SMO,2021,10,4,21,1001.96,14.52842
SMO,2021,10,4,22,1001.68,14.52436
SMO,2021,10,4,23,1000.76,14.51102
SMO,2021,10,5,0,1000,14.5
SMO,2021,10,5,1,999.46,14.49217
SMO,2021,10,5,2,999.08,14.48666
SMO,2021,10,5,3,998.95,14.484775
SMO,2021,10,5,4,999.32,14.49014
SMO,2021,10,5,5,999.76,14.49652
SMO,2021,10,5,6,1000.43,14.506235
SMO,2021,10,5,7,1000.88,14.51276
SMO,2021,10,5,8,1001.26,14.51827
SMO,2021,10,5,9,1001.49,14.521605
SMO,2021,10,5,10,1001.23,14.517835
SMO,2021,10,5,11,1000.91,14.513195
SMO,2021,10,5,12,1000.31,14.504495
SMO,2021,10,5,13,999.92,14.49884
SMO,2021,10,5,14,999.81,14.497245
SMO,2021,10,5,15,999.81,14.497245
SMO,2021,10,5,16,1000.37,14.505365
SMO,2021,10,5,17,1000.91,14.513195
SMO,2021,10,5,18,1001.51,14.521895
SMO,2021,10,5,19,1001.97,14.528565
SMO,2021,10,5,20,1002.07,14.530015
SMO,2021,10,5,21,1001.92,14.52784
SMO,2021,10,5,22,1001.65,14.523925
SMO,2021,10,5,23,1001.09,14.515805
SMO,2021,10,6,0,1000.55,14.507975
SMO,2021,10,6,1,1000.23,14.503335
SMO,2021,10,6,2,999.98,14.49971
SMO,2021,10,6,3,1000.1,14.50145
SMO,2021,10,6,4,1000.49,14.507105
SMO,2021,10,6,5,1000.95,14.513775
SMO,2021,10,6,6,1001.56,14.52262
SMO,2021,10,6,7,1002.05,14.529725
SMO,2021,10,6,8,1002.43,14.535235
SMO,2021,10,6,9,1002.58,14.53741
SMO,2021,10,6,10,1002.31,14.533495
SMO,2021,10,6,11,1001.72,14.52494
SMO,2021,10,6,12,1000.86,14.51247
SMO,2021,10,6,13,1000.27,14.503915
SMO,2021,10,6,14,999.98,14.49971
SMO,2021,10,6,15,999.93,14.498985
SMO,2021,10,6,16,1000.15,14.502175
SMO,2021,10,6,17,1000.7,14.51015
SMO,2021,10,6,18,1001.48,14.52146
SMO,2021,10,6,19,1002.07,14.530015
SMO,2021,10,6,20,1002.15,14.531175
SMO,2021,10,6,21,1002.21,14.532045
SMO,2021,10,6,22,1002.01,14.529145
SMO,2021,10,6,23,1001.68,14.52436
SMO,2021,10,7,0,1001.15,14.516675
SMO,2021,10,7,1,1000.58,14.50841
SMO,2021,10,7,2,1000.38,14.50551
SMO,2021,10,7,3,1000.3,14.50435
SMO,2021,10,7,4,1000.7,14.51015
SMO,2021,10,7,5,1001.5,14.52175
SMO,2021,10,7,6,1001.97,14.528565
SMO,2021,10,7,7,1002.72,14.53944
SMO,2021,10,7,8,1003.3,14.54785
SMO,2021,10,7,9,1003.62,14.55249
SMO,2021,10,7,10,1003.59,14.552055
SMO,2021,10,7,11,1003.31,14.547995
SMO,2021,10,7,12,1002.76,14.54002
SMO,2021,10,7,13,1002.12,14.53074
SMO,2021,10,7,14,1001.97,14.528565
SMO,2021,10,7,15,1002.04,14.52958
SMO,2021,10,7,16,1002.21,14.532045
SMO,2021,10,7,17,1002.84,14.54118
SMO,2021,10,7,18,1003.73,14.554085
SMO,2021,10,7,19,1004.1,14.55945
SMO,2021,10,7,20,1004.21,14.561045
SMO,2021,10,7,21,1004.13,14.559885
SMO,2021,10,7,22,1003.67,14.553215
SMO,2021,10,7,23,1003.2,14.5464
SMO,2021,10,8,0,1002.53,14.536685
SMO,2021,10,8,1,1001.97,14.528565
SMO,2021,10,8,2,1001.6,14.5232
SMO,2021,10,8,3,1001.5,14.52175
SMO,2021,10,8,4,1001.52,14.52204
SMO,2021,10,8,5,1001.64,14.52378
SMO,2021,10,8,6,1002.1,14.53045
SMO,2021,10,8,7,1002.25,14.532625
SMO,2021,10,8,8,1002.58,14.53741
SMO,2021,10,8,9,1003.01,14.543645
SMO,2021,10,8,10,1002.69,14.539005
SMO,2021,10,8,11,1002.11,14.530595
SMO,2021,10,8,12,1001.64,14.52378
SMO,2021,10,8,13,1001.34,14.51943
SMO,2021,10,8,14,1001.23,14.517835
SMO,2021,10,8,15,1001.44,14.52088
SMO,2021,10,8,16,1002.02,14.52929
SMO,2021,10,8,17,1002.43,14.535235
SMO,2021,10,8,18,1003,14.5435
SMO,2021,10,8,19,1003.14,14.54553
SMO,2021,10,8,20,1003.13,14.545385
SMO,2021,10,8,21,1002.95,14.542775
SMO,2021,10,8,22,1002.43,14.535235
SMO,2021,10,8,23,1001.8,14.5261
SMO,2021,10,9,0,1001.18,14.51711
SMO,2021,10,9,1,1000.49,14.507105
SMO,2021,10,9,2,1000.09,14.501305
SMO,2021,10,9,3,999.89,14.498405
SMO,2021,10,9,4,1000.13,14.501885
SMO,2021,10,9,5,1000.67,14.509715
SMO,2021,10,9,6,1001.12,14.51624
SMO,2021,10,9,7,1001.46,14.52117
SMO,2021,10,9,8,1001.56,14.52262
SMO,2021,10,9,9,1001.64,14.52378
SMO,2021,10,9,10,1001.33,14.519285
SMO,2021,10,9,11,1000.86,14.51247
SMO,2021,10,9,12,1000.16,14.50232
SMO,2021,10,9,13,999.11,14.487095
SMO,2021,10,9,14,998.42,14.47709
SMO,2021,10,9,15,998.46,14.47767
SMO,2021,10,9,16,999.11,14.487095
SMO,2021,10,9,17,999.46,14.49217
SMO,2021,10,9,18,1000.09,14.501305
SMO,2021,10,9,19,1000.67,14.509715
SMO,2021,10,9,20,1000.74,14.51073
SMO,2021,10,9,21,1000.41,14.505945
SMO,2021,10,9,22,1000.11,14.501595
SMO,2021,10,9,23,999.28,14.48956
SMO,2021,10,10,0,998.74,14.48173
SMO,2021,10,10,1,998.24,14.47448
SMO,2021,10,10,2,998.22,14.47419
SMO,2021,10,10,3,998.21,14.474045
SMO,2021,10,10,4,998.53,14.478685
SMO,2021,10,10,5,998.86,14.48347
SMO,2021,10,10,6,999.49,14.492605
SMO,2021,10,10,7,1000.08,14.50116
SMO,2021,10,10,8,1000.34,14.50493
SMO,2021,10,10,9,1000.35,14.505075
SMO,2021,10,10,10,999.92,14.49884
SMO,2021,10,10,11,999.04,14.48608
SMO,2021,10,10,12,998.4,14.4768
SMO,2021,10,10,13,997.83,14.468535
SMO,2021,10,10,14,997.78,14.46781
SMO,2021,10,10,15,998.09,14.472305
SMO,2021,10,10,16,998.4,14.4768
SMO,2021,10,10,17,999.08,14.48666
SMO,2021,10,10,18,999.77,14.496665
SMO,2021,10,10,19,1000.59,14.508555
SMO,2021,10,10,20,1000.41,14.505945
SMO,2021,10,10,21,1000.02,14.50029
SMO,2021,10,10,22,999.26,14.48927
SMO,2021,10,10,23,998.49,14.478105
SMO,2021,10,11,0,998.11,14.472595
SMO,2021,10,11,1,997.59,14.465055
SMO,2021,10,11,2,997.23,14.459835
SMO,2021,10,11,3,997.53,14.464185
SMO,2021,10,11,4,997.99,14.470855
SMO,2021,10,11,5,998.78,14.48231
SMO,2021,10,11,6,999.38,14.49101
SMO,2021,10,11,7,999.73,14.496085
SMO,2021,10,11,8,1000.29,14.504205
SMO,2021,10,11,9,1001.13,14.516385
SMO,2021,10,11,10,1001.87,14.527115
SMO,2021,10,11,11,1001.78,14.52581
SMO,2021,10,11,12,1001.14,14.51653
SMO,2021,10,11,13,1000.74,14.51073
SMO,2021,10,11,14,999.82,14.49739
